FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,TYPE,HLO,DATATYPE
X2512F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X2512F,1,1,1: Abdominally,1,40,14,14,1E-12,N,,
X2512F,2,2,2: Vaginally,1,40,14,14,1E-12,N,,
X2513F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X2513F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X2513F,1,1,1: Almost always or always,1,40,26,26,1E-12,N,,
X2513F,2,2,2: Most times,1,40,26,26,1E-12,N,,
X2513F,3,3,3: Sometimes,1,40,26,26,1E-12,N,,
X2513F,4,4,4: A few times,1,40,26,26,1E-12,N,,
X2513F,5,5,5: Almost never or never,1,40,26,26,1E-12,N,,
X2514F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X2514F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X2514F,1,1,1: Almost never/never,1,40,23,23,1E-12,N,,
X2514F,2,2,2: A few times,1,40,23,23,1E-12,N,,
X2514F,3,3,3: Sometimes,1,40,23,23,1E-12,N,,
X2514F,4,4,4: Most times,1,40,23,23,1E-12,N,,
X2514F,5,5,5: Almost always/always,1,40,23,23,1E-12,N,,
X2515F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2515F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2515F,1,1,1: As a result of a fall from a,1,40,32,32,1E-12,N,,
X2515F,2,2,2: Because of a harder fall,1,40,32,32,1E-12,N,,
X2515F,3,3,3: Or from a car accident or oth,1,40,32,32,1E-12,N,,
X2515F,99,99,99: Other,1,40,32,32,1E-12,N,,
X2516F,.,.Z,XSPECF5.,1,40,28,28,1E-12,N,F,
X2516F,LOW,0,XSPECF5.,1,40,28,28,1E-12,N,LF,
X2516F,1,1,1: Black or African American,1,40,28,28,1E-12,N,,
X2516F,2,2,2: Asian,1,40,28,28,1E-12,N,,
X2516F,3,3,3: White or Caucasian,1,40,28,28,1E-12,N,,
X2516F,99,99,99: Other,1,40,28,28,1E-12,N,,
X2517F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2517F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2517F,1,1,1: Continue more than 10 minutes,1,40,32,32,1E-12,N,,
X2517F,2,2,2: Disappear in 10 minutes,1,40,32,32,1E-12,N,,
X2518F,.,.Z,XSPECF5.,1,40,20,20,1E-12,N,F,
X2518F,LOW,0,XSPECF5.,1,40,20,20,1E-12,N,LF,
X2518F,1,1,1: Correct address,1,40,20,20,1E-12,N,,
X2518F,2,2,2: Incorrect address,1,40,20,20,1E-12,N,,
X2519F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X2519F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X2519F,1,1,1: Day,1,40,8,8,1E-12,N,,
X2519F,2,2,2: Week,1,40,8,8,1E-12,N,,
X2519F,3,3,3: Month,1,40,8,8,1E-12,N,,
X2519F,4,4,4: Year,1,40,8,8,1E-12,N,,
X251F,.,.Z,XSPECF5.,1,40,13,13,1E-12,N,F,
X251F,LOW,0,XSPECF5.,1,40,13,13,1E-12,N,LF,
X251F,1,1,1: Sitting,1,40,13,13,1E-12,N,,
X251F,2,2,2: Lying down,1,40,13,13,1E-12,N,,
X2520F,.,.Z,XSPECF5.,1,40,27,27,1E-12,N,F,
X2520F,LOW,0,XSPECF5.,1,40,27,27,1E-12,N,LF,
X2520F,1,1,1: Door to door enumeration,1,40,27,27,1E-12,N,,
X2520F,2,2,2: Resident list,1,40,27,27,1E-12,N,,
X2521F,.,.Z,XSPECF5.,1,40,10,10,1E-12,N,F,
X2521F,LOW,0,XSPECF5.,1,40,10,10,1E-12,N,LF,
X2521F,1,1,1: English,1,40,10,10,1E-12,N,,
X2521F,2,2,2: Spanish,1,40,10,10,1E-12,N,,
X2522F,.,.Z,XSPECF5.,1,40,12,12,1E-12,N,F,
X2522F,LOW,0,XSPECF5.,1,40,12,12,1E-12,N,LF,
X2522F,1,1,1: Excellent,1,40,12,12,1E-12,N,,
X2522F,2,2,2: Very good,1,40,12,12,1E-12,N,,
X2522F,3,3,3: Good,1,40,12,12,1E-12,N,,
X2522F,4,4,4: Fair,1,40,12,12,1E-12,N,,
X2522F,5,5,5: Poor,1,40,12,12,1E-12,N,,
X2523F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2523F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2523F,1,1,1: Extremely difficult or imposs,1,40,32,32,1E-12,N,,
X2523F,2,2,2: Very difficult,1,40,32,32,1E-12,N,,
X2523F,3,3,3: Difficult,1,40,32,32,1E-12,N,,
X2523F,4,4,4: Slightly difficult,1,40,32,32,1E-12,N,,
X2523F,5,5,5: Not difficult,1,40,32,32,1E-12,N,,
X2524F,.,.Z,XSPECF5.,1,40,22,22,1E-12,N,F,
X2524F,LOW,0,XSPECF5.,1,40,22,22,1E-12,N,LF,
X2524F,1,1,1: Extremely difficult,1,40,22,22,1E-12,N,,
X2524F,2,2,2: Very difficult,1,40,22,22,1E-12,N,,
X2524F,3,3,3: Difficult,1,40,22,22,1E-12,N,,
X2524F,4,4,4: Slightly difficult,1,40,22,22,1E-12,N,,
X2524F,5,5,5: Not difficult,1,40,22,22,1E-12,N,,
X2525F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2525F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2525F,1,1,1: Extremely unimportant,1,40,32,32,1E-12,N,,
X2525F,2,2,2: Unimportant,1,40,32,32,1E-12,N,,
X2525F,3,3,"3: Neither un-important, nor imp",1,40,32,32,1E-12,N,,
X2525F,4,4,4: Important,1,40,32,32,1E-12,N,,
X2525F,5,5,5: Extremely important,1,40,32,32,1E-12,N,,
X2526F,.,.Z,XSPECF5.,1,40,21,21,1E-12,N,F,
X2526F,LOW,0,XSPECF5.,1,40,21,21,1E-12,N,LF,
X2526F,1,1,1: Have never had sex,1,40,21,21,1E-12,N,,
X2526F,2,2,2: Only with women,1,40,21,21,1E-12,N,,
X2526F,3,3,3: Mostly with women,1,40,21,21,1E-12,N,,
X2526F,4,4,4: Both women and men,1,40,21,21,1E-12,N,,
X2526F,5,5,5: Mostly with men,1,40,21,21,1E-12,N,,
X2526F,6,6,6: Only with men,1,40,21,21,1E-12,N,,
X2527F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X2527F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X2527F,1,1,1: Heterosexual,1,40,15,15,1E-12,N,,
X2527F,2,2,2: Gay,1,40,15,15,1E-12,N,,
X2527F,3,3,3: Bisexual,1,40,15,15,1E-12,N,,
X2527F,4,4,4: Asexual,1,40,15,15,1E-12,N,,
X2527F,5,5,5: Other,1,40,15,15,1E-12,N,,
X2528F,.,.Z,XSPECF5.,1,40,10,10,1E-12,N,F,
X2528F,LOW,0,XSPECF5.,1,40,10,10,1E-12,N,LF,
X2528F,1,1,1: In-home,1,40,10,10,1E-12,N,,
X2528F,2,2,2: Other,1,40,10,10,1E-12,N,,
X2529F,.,.Z,XSPECF5.,1,40,12,12,1E-12,N,F,
X2529F,LOW,0,XSPECF5.,1,40,12,12,1E-12,N,LF,
X2529F,1,1,1: In-person,1,40,12,12,1E-12,N,,
X2529F,2,2,2: Telephone,1,40,12,12,1E-12,N,,
X2529F,3,3,3: Mixed,1,40,12,12,1E-12,N,,
X252F,.,.Z,XSPECF5.,1,40,28,28,1E-12,N,F,
X252F,LOW,0,XSPECF5.,1,40,28,28,1E-12,N,LF,
X252F,1,1,1: Stop,1,40,28,28,1E-12,N,,
X252F,2,2,2: Slow down,1,40,28,28,1E-12,N,,
X252F,3,3,3: Continue at the same pace,1,40,28,28,1E-12,N,,
X2530F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X2530F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X2530F,1,1,1: Lbs,1,40,8,8,1E-12,N,,
X2530F,2,2,2: Kgs,1,40,8,8,1E-12,N,,
X2531F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X2531F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X2531F,1,1,1: Left,1,40,8,8,1E-12,N,,
X2531F,2,2,2: Right,1,40,8,8,1E-12,N,,
X2532F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X2532F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X2532F,1,1,1: Less than 1 hour,1,40,26,26,1E-12,N,,
X2532F,2,2,2: 1 but less than 2 hours,1,40,26,26,1E-12,N,,
X2532F,3,3,3: 2-4 hours,1,40,26,26,1E-12,N,,
X2532F,4,4,4: More than 4 hours,1,40,26,26,1E-12,N,,
X2533F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X2533F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X2533F,1,1,1: Less than 3 months,1,40,31,31,1E-12,N,,
X2533F,2,2,"2: More than 3, but less than 6",1,40,31,31,1E-12,N,,
X2533F,3,3,"3: More than 6 months, but less",1,40,31,31,1E-12,N,,
X2533F,4,4,4: A year or longer,1,40,31,31,1E-12,N,,
X2534F,.,.Z,XSPECF5.,1,40,17,17,1E-12,N,F,
X2534F,LOW,0,XSPECF5.,1,40,17,17,1E-12,N,LF,
X2534F,1,1,1: Light Clothing,1,40,17,17,1E-12,N,,
X2534F,2,2,2: Undergarments,1,40,17,17,1E-12,N,,
X2535F,.,.Z,XSPECF5.,1,40,17,17,1E-12,N,F,
X2535F,LOW,0,XSPECF5.,1,40,17,17,1E-12,N,LF,
X2535F,1,1,1: Light clothing,1,40,17,17,1E-12,N,,
X2535F,2,2,2: Undergarments,1,40,17,17,1E-12,N,,
X2536F,.,.Z,XSPECF5.,1,40,19,19,1E-12,N,F,
X2536F,LOW,0,XSPECF5.,1,40,19,19,1E-12,N,LF,
X2536F,1,1,1: Mainly sitting,1,40,19,19,1E-12,N,,
X2536F,2,2,2: Sitting/standing,1,40,19,19,1E-12,N,,
X2536F,3,3,3: Walking < 50lb,1,40,19,19,1E-12,N,,
X2536F,4,4,4: Walking > 50lb,1,40,19,19,1E-12,N,,
X2537F,.,.Z,XSPECF5.,1,40,9,9,1E-12,N,F,
X2537F,LOW,0,XSPECF5.,1,40,9,9,1E-12,N,LF,
X2537F,1,1,1: Male,1,40,9,9,1E-12,N,,
X2537F,2,2,2: Female,1,40,9,9,1E-12,N,,
X2538F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X2538F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X2538F,1,1,"1: Mexican, Mexican American or",1,40,31,31,1E-12,N,,
X2538F,2,2,2: Puerto Rican,1,40,31,31,1E-12,N,,
X2538F,3,3,3: Cuban,1,40,31,31,1E-12,N,,
X2538F,99,99,99: Other Hispanic/Latino,1,40,31,31,1E-12,N,,
X2539F,.,.Z,XSPECF5.,1,40,9,9,1E-12,N,F,
X2539F,LOW,0,XSPECF5.,1,40,9,9,1E-12,N,LF,
X2539F,1,1,1: Months,1,40,9,9,1E-12,N,,
X2539F,2,2,2: Years,1,40,9,9,1E-12,N,,
X253F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X253F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X253F,1,1,1: Stop,1,40,31,31,1E-12,N,,
X253F,2,2,2: Slow down,1,40,31,31,1E-12,N,,
X253F,3,3,3: Or continue at the same pace,1,40,31,31,1E-12,N,,
X2540F,.,.Z,XSPECF5.,1,40,16,16,1E-12,N,F,
X2540F,LOW,0,XSPECF5.,1,40,16,16,1E-12,N,LF,
X2540F,1,1,1: Never,1,40,16,16,1E-12,N,,
X2540F,2,2,2: Rarely,1,40,16,16,1E-12,N,,
X2540F,3,3,3: A few times,1,40,16,16,1E-12,N,,
X2540F,4,4,4: Fairly often,1,40,16,16,1E-12,N,,
X2540F,5,5,5: Usually,1,40,16,16,1E-12,N,,
X2540F,6,6,6: Almost always,1,40,16,16,1E-12,N,,
X2541F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X2541F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X2541F,1,1,1: Never,1,40,15,15,1E-12,N,,
X2541F,2,2,2: Seldom,1,40,15,15,1E-12,N,,
X2541F,3,3,3: Occasionally,1,40,15,15,1E-12,N,,
X2541F,4,4,4: Often,1,40,15,15,1E-12,N,,
X2542F,.,.Z,XSPECF5.,1,40,25,25,1E-12,N,F,
X2542F,LOW,0,XSPECF5.,1,40,25,25,1E-12,N,LF,
X2542F,1,1,1: None of the time,1,40,25,25,1E-12,N,,
X2542F,2,2,2: A little of the time,1,40,25,25,1E-12,N,,
X2542F,3,3,3: Some of the time,1,40,25,25,1E-12,N,,
X2542F,4,4,4: A good bit of the time,1,40,25,25,1E-12,N,,
X2542F,5,5,5: Most of the time,1,40,25,25,1E-12,N,,
X2542F,6,6,6: All of the time,1,40,25,25,1E-12,N,,
X2543F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X2543F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X2543F,1,1,1: None of the time,1,40,23,23,1E-12,N,,
X2543F,2,2,2: A little of the time,1,40,23,23,1E-12,N,,
X2543F,3,3,3: Some of the time,1,40,23,23,1E-12,N,,
X2543F,4,4,4: Most of the time,1,40,23,23,1E-12,N,,
X2543F,5,5,5: All of the time,1,40,23,23,1E-12,N,,
X2544F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X2544F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X2544F,1,1,1: Not at all,1,40,14,14,1E-12,N,,
X2544F,2,2,2: Slightly,1,40,14,14,1E-12,N,,
X2544F,3,3,3: Moderatley,1,40,14,14,1E-12,N,,
X2544F,4,4,4: Quite a bit,1,40,14,14,1E-12,N,,
X2544F,5,5,5: Extremely,1,40,14,14,1E-12,N,,
X2545F,.,.Z,XSPECF5.,1,40,13,13,1E-12,N,F,
X2545F,LOW,0,XSPECF5.,1,40,13,13,1E-12,N,LF,
X2545F,1,1,1: Not at all,1,40,13,13,1E-12,N,,
X2545F,2,2,2: Some,1,40,13,13,1E-12,N,,
X2545F,3,3,3: A lot,1,40,13,13,1E-12,N,,
X2546F,.,.Z,XSPECF5.,1,40,22,22,1E-12,N,F,
X2546F,LOW,0,XSPECF5.,1,40,22,22,1E-12,N,LF,
X2546F,1,1,1: Not impotent,1,40,22,22,1E-12,N,,
X2546F,2,2,2: Minimally impotent,1,40,22,22,1E-12,N,,
X2546F,3,3,3: Moderately impotent,1,40,22,22,1E-12,N,,
X2546F,4,4,4: Completely impotent,1,40,22,22,1E-12,N,,
X2547F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X2547F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X2547F,1,1,1: One,1,40,8,8,1E-12,N,,
X2547F,2,2,2: Two,1,40,8,8,1E-12,N,,
X2548F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X2548F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X2548F,1,1,1: Pediatric,1,40,14,14,1E-12,N,,
X2548F,2,2,2: Adult,1,40,14,14,1E-12,N,,
X2548F,3,3,3: Large adult,1,40,14,14,1E-12,N,,
X2548F,4,4,4: Thigh,1,40,14,14,1E-12,N,,
X2549F,.,.Z,XSPECF5.,1,40,23,23,1E-12,N,F,
X2549F,LOW,0,XSPECF5.,1,40,23,23,1E-12,N,LF,
X2549F,1,1,1: Primary,1,40,23,23,1E-12,N,,
X2549F,2,2,2: Re-appointed primary,1,40,23,23,1E-12,N,,
X254F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X254F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X254F,1,1,1: Subject's Death,1,40,32,32,1E-12,N,,
X254F,2,2,2: Subject's Decision To Withdra,1,40,32,32,1E-12,N,,
X254F,3,3,3: NERI Decision To Deactivate S,1,40,32,32,1E-12,N,,
X254F,4,4,4: Family Refuses Access,1,40,32,32,1E-12,N,,
X2550F,.,.Z,XSPECF5.,1,40,14,14,1E-12,N,F,
X2550F,LOW,0,XSPECF5.,1,40,14,14,1E-12,N,LF,
X2550F,1,1,1: Scheduled,1,40,14,14,1E-12,N,,
X2550F,2,2,2: On the spot,1,40,14,14,1E-12,N,,
X2551F,.,.Z,XSPECF5.,1,40,13,13,1E-12,N,F,
X2551F,LOW,0,XSPECF5.,1,40,13,13,1E-12,N,LF,
X2551F,1,1,1: Sitting,1,40,13,13,1E-12,N,,
X2551F,2,2,2: Lying down,1,40,13,13,1E-12,N,,
X2552F,.,.Z,XSPECF5.,1,40,28,28,1E-12,N,F,
X2552F,LOW,0,XSPECF5.,1,40,28,28,1E-12,N,LF,
X2552F,1,1,1: Stop,1,40,28,28,1E-12,N,,
X2552F,2,2,2: Slow down,1,40,28,28,1E-12,N,,
X2552F,3,3,3: Continue at the same pace,1,40,28,28,1E-12,N,,
X2553F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X2553F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X2553F,1,1,1: Stop,1,40,31,31,1E-12,N,,
X2553F,2,2,2: Slow down,1,40,31,31,1E-12,N,,
X2553F,3,3,3: Or continue at the same pace,1,40,31,31,1E-12,N,,
X2554F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2554F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2554F,1,1,1: Subject's Death,1,40,32,32,1E-12,N,,
X2554F,2,2,2: Subject's Decision To Withdra,1,40,32,32,1E-12,N,,
X2554F,3,3,3: NERI Decision To Deactivate S,1,40,32,32,1E-12,N,,
X2554F,4,4,4: Family Refuses Access,1,40,32,32,1E-12,N,,
X2555F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2555F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2555F,1,1,1: Temporarily unavailable,1,40,32,32,1E-12,N,,
X2555F,2,2,2: Unavailable for 3 months or m,1,40,32,32,1E-12,N,,
X2555F,3,3,3: No longer a resident of this,1,40,32,32,1E-12,N,,
X2556F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2556F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2556F,1,1,1: Temporarily unavailable,1,40,32,32,1E-12,N,,
X2556F,2,2,2: Unavailable for 3 months or m,1,40,32,32,1E-12,N,,
X2556F,3,3,3: No longer a resident of this,1,40,32,32,1E-12,N,,
X2556F,99,99,99: Other,1,40,32,32,1E-12,N,,
X2557F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2557F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2557F,1,1,1: Today (After midnight last ni,1,40,32,32,1E-12,N,,
X2557F,2,2,2: Yesterday (Before midnight la,1,40,32,32,1E-12,N,,
X2557F,3,3,3: The day before yesterday,1,40,32,32,1E-12,N,,
X2558F,.,.Z,XSPECF5.,1,40,27,27,1E-12,N,F,
X2558F,LOW,0,XSPECF5.,1,40,27,27,1E-12,N,LF,
X2558F,1,1,1: Today,1,40,27,27,1E-12,N,,
X2558F,2,2,2: Yesterday,1,40,27,27,1E-12,N,,
X2558F,3,3,3: The day before yesterday,1,40,27,27,1E-12,N,,
X2559F,.,.Z,XSPECF5.,1,40,12,12,1E-12,N,F,
X2559F,LOW,0,XSPECF5.,1,40,12,12,1E-12,N,LF,
X2559F,1,1,1: Vaginal,1,40,12,12,1E-12,N,,
X2559F,2,2,2: C-section,1,40,12,12,1E-12,N,,
X2559F,3,3,3: Both,1,40,12,12,1E-12,N,,
X255F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X255F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X255F,1,1,1: Temporarily unavailable,1,40,32,32,1E-12,N,,
X255F,2,2,2: Unavailable for 3 months or m,1,40,32,32,1E-12,N,,
X255F,3,3,3: No longer a resident of this,1,40,32,32,1E-12,N,,
X2560F,.,.Z,XSPECF5.,1,40,28,28,1E-12,N,F,
X2560F,LOW,0,XSPECF5.,1,40,28,28,1E-12,N,LF,
X2560F,1,1,1: Very high confidence,1,40,28,28,1E-12,N,,
X2560F,2,2,2: High confidence,1,40,28,28,1E-12,N,,
X2560F,3,3,3: Moderate confidence,1,40,28,28,1E-12,N,,
X2560F,4,4,4: Low confidence,1,40,28,28,1E-12,N,,
X2560F,5,5,5: Very low or no confidence,1,40,28,28,1E-12,N,,
X2561F,.,.Z,XSPECF5.,1,40,26,26,1E-12,N,F,
X2561F,LOW,0,XSPECF5.,1,40,26,26,1E-12,N,LF,
X2561F,1,1,1: Very high,1,40,26,26,1E-12,N,,
X2561F,2,2,2: High,1,40,26,26,1E-12,N,,
X2561F,3,3,3: Moderate,1,40,26,26,1E-12,N,,
X2561F,4,4,4: Low,1,40,26,26,1E-12,N,,
X2561F,5,5,5: Very low or none at all,1,40,26,26,1E-12,N,,
X2562F,.,.Z,XSPECF5.,1,40,12,12,1E-12,N,F,
X2562F,LOW,0,XSPECF5.,1,40,12,12,1E-12,N,LF,
X2562F,1,1,1: Very low,1,40,12,12,1E-12,N,,
X2562F,2,2,2: Low,1,40,12,12,1E-12,N,,
X2562F,3,3,3: Moderate,1,40,12,12,1E-12,N,,
X2562F,4,4,4: High,1,40,12,12,1E-12,N,,
X2562F,5,5,5: Very high,1,40,12,12,1E-12,N,,
X2563F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2563F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2563F,1,1,1: Very satisfied,1,40,32,32,1E-12,N,,
X2563F,2,2,2:  Moderately satisfied,1,40,32,32,1E-12,N,,
X2563F,3,3,3: About equally satisfied and d,1,40,32,32,1E-12,N,,
X2563F,4,4,4: Moderately dissatisfied,1,40,32,32,1E-12,N,,
X2563F,5,5,5: Very dissatisfied,1,40,32,32,1E-12,N,,
X2564F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X2564F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X2564F,1,1,1: Working for pay,1,40,32,32,1E-12,N,,
X2564F,2,2,2: Unemployed/looking for work,1,40,32,32,1E-12,N,,
X2564F,3,3,"3: Temporarily laid off, sick/ot",1,40,32,32,1E-12,N,,
X2564F,4,4,4: Disabled,1,40,32,32,1E-12,N,,
X2564F,5,5,5: Retired,1,40,32,32,1E-12,N,,
X2564F,6,6,6: Homemaker,1,40,32,32,1E-12,N,,
X2564F,7,7,7: Full time student,1,40,32,32,1E-12,N,,
X2564F,99,99,99: Other,1,40,32,32,1E-12,N,,
X2565F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X2565F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X2565F,1,1,"1: Yes, current",1,40,15,15,1E-12,N,,
X2565F,2,2,"2: Yes, past",1,40,15,15,1E-12,N,,
X2565F,3,3,3: No,1,40,15,15,1E-12,N,,
X2566F,.,.Z,XSPECF5.,1,40,25,25,1E-12,N,F,
X2566F,LOW,0,XSPECF5.,1,40,25,25,1E-12,N,LF,
X2566F,1,1,"1: Yes, limited a lot",1,40,25,25,1E-12,N,,
X2566F,2,2,"2: Yes, limited a little",1,40,25,25,1E-12,N,,
X2566F,3,3,"3: No, not limited at all",1,40,25,25,1E-12,N,,
X2567F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X2567F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X2567F,1,1,"1: Yes, past",1,40,15,15,1E-12,N,,
X2567F,2,2,"2: Yes, current",1,40,15,15,1E-12,N,,
X2567F,3,3,3: No,1,40,15,15,1E-12,N,,
X2568F,.,.Z,XSPECF5.,1,40,31,31,1E-12,N,F,
X2568F,LOW,0,XSPECF5.,1,40,31,31,1E-12,N,LF,
X2568F,1,1,"1: Yes, shortly before a period",1,40,31,31,1E-12,N,,
X2568F,2,2,"2: Yes, shortfly after a period",1,40,31,31,1E-12,N,,
X2568F,3,3,"3: Yes, at mid-cycle",1,40,31,31,1E-12,N,,
X2568F,4,4,"4: Yes, during a period",1,40,31,31,1E-12,N,,
X2568F,5,5,"5: Or not, not at the same time",1,40,31,31,1E-12,N,,
X2569F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X2569F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X2569F,1,1,1: Yes,1,40,8,8,1E-12,N,,
X2569F,2,2,2: No,1,40,8,8,1E-12,N,,
X256F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,F,
X256F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,LF,
X256F,1,1,1: Temporarily unavailable,1,40,32,32,1E-12,N,,
X256F,2,2,2: Unavailable for 3 months or m,1,40,32,32,1E-12,N,,
X256F,3,3,3: No longer a resident of this,1,40,32,32,1E-12,N,,
X256F,99,99,99: Other,1,40,32,32,1E-12,N,,
X2570F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,SF,
X2570F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,SLF,
X2570F,-8,-8,-8: DK,1,40,8,8,1E-12,N,S,
X2570F,1,1,1: Yes,1,40,8,8,1E-12,N,S,
X2570F,2,2,2: No,1,40,8,8,1E-12,N,S,
X2571F,.,.Z,XSPECF5.,1,40,15,15,1E-12,N,F,
X2571F,LOW,0,XSPECF5.,1,40,15,15,1E-12,N,LF,
X2571F,1,1,1: Yes,1,40,15,15,1E-12,N,,
X2571F,2,2,2: No,1,40,15,15,1E-12,N,,
X2571F,3,3,3: Wrong number,1,40,15,15,1E-12,N,,
X2572F,.,.Z,XSPECF5.,1,40,16,16,1E-12,N,F,
X2572F,LOW,0,XSPECF5.,1,40,16,16,1E-12,N,LF,
X2572F,1,1,1: Your employer,1,40,16,16,1E-12,N,,
X2572F,2,2,2: Medicaid,1,40,16,16,1E-12,N,,
X2572F,3,3,3: Medicare,1,40,16,16,1E-12,N,,
X2572F,4,4,4: Yourself,1,40,16,16,1E-12,N,,
X2575F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X2575F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X2576F,.,.Z,XSPECF5.,1,40,8,8,1E-12,N,F,
X2576F,LOW,0,XSPECF5.,1,40,8,8,1E-12,N,LF,
X2577F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,SF,
X2577F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,SLF,
X2577F,0,0,0: Did not attempt vaginal penet,1,40,32,32,1E-12,N,S,
X2577F,1,1,1: Almost always or always,1,40,32,32,1E-12,N,S,
X2577F,2,2,2: Most times,1,40,32,32,1E-12,N,S,
X2577F,3,3,3: Sometimes,1,40,32,32,1E-12,N,S,
X2577F,4,4,4: A few times,1,40,32,32,1E-12,N,S,
X2577F,5,5,5: Almost never or never,1,40,32,32,1E-12,N,S,
X2578F,.,.Z,XSPECF5.,1,40,32,32,1E-12,N,SF,
X2578F,LOW,0,XSPECF5.,1,40,32,32,1E-12,N,SLF,
X2578F,0,0,0: Did not attempt vaginal penet,1,40,32,32,1E-12,N,S,
X2578F,1,1,1: Very high,1,40,32,32,1E-12,N,S,
X2578F,2,2,2: Most times,1,40,32,32,1E-12,N,S,
X2578F,3,3,3: Sometimes,1,40,32,32,1E-12,N,S,
X2578F,4,4,4: A few times,1,40,32,32,1E-12,N,S,
