FMTNAME,START,END,LABEL,LENGTH,TYPE,HLO
X343F,.,.Z,XSPECF5.,24,N,F
X343F,LOW,0,XSPECF5.,24,N,LF
X343F,1,1,1:  None of the time,24,N,
X343F,2,2,2:  A little of the time,24,N,
X343F,3,3,3:  Some of the time,24,N,
X343F,4,4,4:  Most of the time,24,N,
X343F,5,5,5:  All of the time,24,N,
X344F,.,.Z,XSPECF5.,26,N,F
X344F,LOW,0,XSPECF5.,26,N,LF
X344F,1,1,1:  Not at all,26,N,
X344F,2,2,2:  Once,26,N,
X344F,3,3,3:  A few times (2-3),26,N,
X344F,4,4,4:  Several times (4-6),26,N,
X344F,5,5,5:  Many times (7 or more),26,N,
X344F,6,6,6:  Everyday,26,N,
X345F,.,.Z,XSPECF5.,14,N,F
X345F,LOW,0,XSPECF5.,14,N,LF
X345F,1,1,1:  Not at all,14,N,
X345F,2,2,2:  Slightly,14,N,
X345F,3,3,3:  Moderately,14,N,
X345F,4,4,4:  Greatly,14,N,
X346F,.,.Z,XSPECF5.,8,N,F
X346F,LOW,0,XSPECF5.,8,N,LF
X346F,1,1,1:  Yes,8,N,
X346F,2,2,2:  No,8,N,
X347F,.,.Z,XSPECF5.,16,N,F
X347F,LOW,0,XSPECF5.,16,N,LF
X347F,1,1,1:  Zero,16,N,
X347F,2,2,2:  One,16,N,
X347F,3,3,3:  Two or three,16,N,
X347F,4,4,4:  Four or more,16,N,
X348F,.,.Z,XSPECF5.,22,N,F
X348F,LOW,0,XSPECF5.,22,N,LF
X348F,1,1,1:  less than 3 months,22,N,
X348F,2,2,2: 3-6 months,22,N,
X348F,3,3,3: 7-12 months,22,N,
X348F,4,4,4: 1-5 years,22,N,
X348F,5,5,5: 6+ years,22,N,
X349F,.,.Z,XSPECF5.,18,N,F
X349F,LOW,0,XSPECF5.,18,N,LF
X349F,1,1,1: 1 shot,18,N,
X349F,2,2,2: 2-3 shots,18,N,
X349F,3,3,3: 4-6 shots,18,N,
X349F,4,4,4: 7-11 shots,18,N,
X349F,5,5,5: 2 pints or more,18,N,
X34F,.,.Z,XSPECF5.,31,N,F
X34F,LOW,0,XSPECF5.,31,N,LF
X34F,1,1,1: 1-2 glasses,31,N,
X34F,2,2,2: 1/2 carafe,31,N,
X34F,3,3,3: 1 Bottle,31,N,
X34F,4,4,4: 2-4 Bottles,31,N,
X34F,5,5,5: 5 or more bottles of wine or,31,N,
X350F,.,.Z,XSPECF5.,21,N,F
X350F,LOW,0,XSPECF5.,21,N,LF
X350F,1,1,1: 1-2 12 oz servings,21,N,
X350F,2,2,2: 3-5 12 oz servings,21,N,
X350F,3,3,3: 1-2 six packs,21,N,
X350F,4,4,4: 2-3 six packs,21,N,
X350F,5,5,5: 3+ six packs,21,N,
X351F,.,.Z,XSPECF5.,31,N,F
X351F,LOW,0,XSPECF5.,31,N,LF
X351F,1,1,1: 1-2 glasses,31,N,
X351F,2,2,2: 1/2 carafe,31,N,
X351F,3,3,3: 1 Bottle,31,N,
X351F,4,4,4: 2-4 Bottles,31,N,
X351F,5,5,5: 5 or more bottles of wine or,31,N,
X352F,.,.Z,XSPECF5.,15,N,F
X352F,LOW,0,XSPECF5.,15,N,LF
X352F,1,1,1: 1-2,15,N,
X352F,2,2,2: 3-5,15,N,
X352F,3,3,3: 6-10,15,N,
X352F,4,4,4: More than 10,15,N,
X353F,.,.Z,XSPECF5.,23,N,F
X353F,LOW,0,XSPECF5.,23,N,LF
X353F,1,1,1: 10 minutes or less,23,N,
X353F,2,2,2: More than 10 minutes,23,N,
X354F,.,.Z,XSPECF5.,22,N,F
X354F,LOW,0,XSPECF5.,22,N,LF
X354F,1,1,1: 35 Hrs or more/wk,22,N,
X354F,2,2,2: Less than 35 hrs/wk,22,N,
X355F,.,.Z,XSPECF5.,32,N,F
X355F,LOW,0,XSPECF5.,32,N,LF
X355F,1,1,1: 6 Months ago or less,32,N,
X355F,2,2,"2: More than 6 months ago,but le",32,N,
X355F,3,3,"3: More than 1 year ago,but less",32,N,
X355F,4,4,"4: More than 2 years ago, but le",32,N,
X355F,5,5,5: 5 years ago or more,32,N,
X356F,.,.Z,XSPECF5.,32,N,F
X356F,LOW,0,XSPECF5.,32,N,LF
X356F,1,1,1: 6 months or less,32,N,
X356F,2,2,"2: More than 6 months, less tha",32,N,
X356F,3,3,"3: More than a year, less than 2",32,N,
X356F,4,4,"4: More than 2 years, less than",32,N,
X356F,5,5,5: 5 years or more,32,N,
X357F,.,.Z,XSPECF5.,32,N,F
X357F,LOW,0,XSPECF5.,32,N,LF
X357F,1,1,1: 6 months or less,32,N,
X357F,2,2,"2: More than 6 months, less than",32,N,
X357F,3,3,"3: More than 1 year, less than 2",32,N,
X357F,4,4,"4: More than 2 years, less than",32,N,
X357F,5,5,5: 5 years or more,32,N,
X358F,.,.Z,XSPECF5.,14,N,F
X358F,LOW,0,XSPECF5.,14,N,LF
X358F,1,1,1: <3 months,14,N,
X358F,2,2,2: 3-6 months,14,N,
X358F,3,3,3: 7-12 months,14,N,
X358F,4,4,4: 1-5 years,14,N,
X358F,5,5,5: 6+ years,14,N,
X359F,.,.Z,XSPECF5.,8,N,F
X359F,LOW,0,XSPECF5.,8,N,LF
X359F,1,1,1: AM,8,N,
X359F,2,2,2: PM,8,N,
X35F,.,.Z,XSPECF5.,15,N,F
X35F,LOW,0,XSPECF5.,15,N,LF
X35F,1,1,1: 1-2,15,N,
X35F,2,2,2: 3-5,15,N,
X35F,3,3,3: 6-10,15,N,
X35F,4,4,4: More than 10,15,N,
X360F,.,.Z,XSPECF5.,14,N,F
X360F,LOW,0,XSPECF5.,14,N,LF
X360F,1,1,1: Abdominally,14,N,
X360F,2,2,2: Vaginally,14,N,
X361F,.,.Z,XSPECF5.,14,N,SF
X361F,LOW,0,XSPECF5.,14,N,SLF
X361F,-8,-8,-8: Don't Know,14,N,S
X361F,1,1,1: Abdominally,14,N,S
X361F,2,2,2: Vaginally,14,N,S
X362F,.,.Z,XSPECF5.,23,N,F
X362F,LOW,0,XSPECF5.,23,N,LF
X362F,1,1,1: About once a week,23,N,
X362F,2,2,2: About once a month,23,N,
X362F,3,3,3: Several times a year,23,N,
X363F,.,.Z,XSPECF5.,32,N,F
X363F,LOW,0,XSPECF5.,32,N,LF
X363F,1,1,1: After you finish urinating be,32,N,
X363F,2,2,2: When you are not using the to,32,N,
X363F,3,3,3: At both times (after urinatin,32,N,
X364F,.,.Z,XSPECF5.,31,N,F
X364F,LOW,0,XSPECF5.,31,N,LF
X364F,1,1,1: Age 13 or younger,31,N,
X364F,2,2,2: Age 14 or older,31,N,
X364F,3,3,3: Age 13 or younger AND age 14,31,N,
X365F,.,.Z,XSPECF5.,23,N,F
X365F,LOW,0,XSPECF5.,23,N,LF
X365F,1,1,1: All of the Time,23,N,
X365F,2,2,2: Most of the Time,23,N,
X365F,3,3,3: Some of the time,23,N,
X365F,4,4,4: A Little of the Time,23,N,
X365F,5,5,5: None of the Time,23,N,
X366F,.,.Z,XSPECF5.,23,N,F
X366F,LOW,0,XSPECF5.,23,N,LF
X366F,1,1,1: All of the Time,23,N,
X366F,2,2,2: Most of the Time,23,N,
X366F,3,3,3: Some of the time,23,N,
X366F,4,4,4: A little of the Time,23,N,
X366F,5,5,5: None of the Time,23,N,
X367F,.,.Z,XSPECF5.,26,N,F
X367F,LOW,0,XSPECF5.,26,N,LF
X367F,1,1,1: Almost Never/Never,26,N,
X367F,2,2,2: A Few Times,26,N,
X367F,3,3,3: Sometimes,26,N,
X367F,4,4,4: Most Times,26,N,
X367F,5,5,5: Almost always or always,26,N,
X368F,.,.Z,XSPECF5.,32,N,F
X368F,LOW,0,XSPECF5.,32,N,LF
X368F,1,1,1: Almost always or Always,32,N,
X368F,2,2,2: Most times(more than half the,32,N,
X368F,3,3,3: Sometimes(about half the time,32,N,
X368F,4,4,4: A few times(less than half th,32,N,
X368F,6,6,6: Did not attempt vaginal penet,32,N,
X368F,7,7,7: Did not attempt vaginal penet,32,N,
X369F,.,.Z,XSPECF5.,32,N,F
X369F,LOW,0,XSPECF5.,32,N,LF
X369F,1,1,1: Almost always or Always,32,N,
X369F,2,2,2: Most times(more than half the,32,N,
X369F,3,3,3: Sometimes(about half the time,32,N,
X369F,4,4,4: A few times(less than half th,32,N,
X369F,6,6,6: Did not attempt vaginal penet,32,N,
X369F,7,7,7: Did not attempt vaginal penet,32,N,
X369F,8,8,8: No sexual activity,32,N,
X36F,.,.Z,XSPECF5.,23,N,F
X36F,LOW,0,XSPECF5.,23,N,LF
X36F,1,1,1: 10 minutes or less,23,N,
X36F,2,2,2: More than 10 minutes,23,N,
X370F,.,.Z,XSPECF5.,32,N,F
X370F,LOW,0,XSPECF5.,32,N,LF
X370F,1,1,1: Almost always or Always,32,N,
X370F,2,2,2: Most times(more than half the,32,N,
X370F,3,3,3: Sometimes(about half the time,32,N,
X370F,4,4,4: A few times(less than half th,32,N,
X370F,6,6,6: No sexual activity,32,N,
X371F,.,.Z,XSPECF5.,32,N,F
X371F,LOW,0,XSPECF5.,32,N,LF
X371F,1,1,1: Almost always or always,32,N,
X371F,2,2,2: Most Times(More than half the,32,N,
X371F,3,3,3: Sometimes(about half the time,32,N,
X371F,4,4,4: A few times(less than half th,32,N,
X371F,5,5,5: Almost never or never,32,N,
X372F,.,.Z,XSPECF5.,32,N,F
X372F,LOW,0,XSPECF5.,32,N,LF
X372F,1,1,1: Almost always or always,32,N,
X372F,2,2,2: Most times (more than half th,32,N,
X372F,3,3,3: Sometimes (about half the tim,32,N,
X372F,4,4,4: A few times (less than half t,32,N,
X372F,5,5,5: Almost never or never,32,N,
X373F,.,.Z,XSPECF5.,32,N,F
X373F,LOW,0,XSPECF5.,32,N,LF
X373F,1,1,1: Almost always or always,32,N,
X373F,2,2,2: Most times (more than half th,32,N,
X373F,3,3,3: Sometimes (about half the tim,32,N,
X373F,4,4,4: A few times(less than half th,32,N,
X373F,5,5,5: Almost never or never,32,N,
X374F,.,.Z,XSPECF5.,32,N,F
X374F,LOW,0,XSPECF5.,32,N,LF
X374F,1,1,1: Almost always or always,32,N,
X374F,2,2,2: Most times(more than half the,32,N,
X374F,3,3,3: Sometimes(about half time,32,N,
X374F,4,4,4: A few times(less than half th,32,N,
X374F,5,5,5: Almost never or never,32,N,
X374F,6,6,6: No sexual activity,32,N,
X375F,.,.Z,XSPECF5.,26,N,F
X375F,LOW,0,XSPECF5.,26,N,LF
X375F,1,1,1: Almost always or always,26,N,
X375F,2,2,2: Most times,26,N,
X375F,3,3,3: Sometimes,26,N,
X375F,4,4,4: A few times,26,N,
X375F,5,5,5: Almost never or never,26,N,
X376F,.,.Z,XSPECF5.,32,N,F
X376F,LOW,0,XSPECF5.,32,N,LF
X376F,1,1,1: Almost never/never,32,N,
X376F,2,2,2: A few times(much less than ha,32,N,
X376F,3,3,3: Sometime(about half the time),32,N,
X376F,4,4,4: Most times(much more than hal,32,N,
X376F,5,5,5: Almost always/always,32,N,
X376F,6,6,6: Did not attempt intercourse,32,N,
X377F,.,.Z,XSPECF5.,32,N,F
X377F,LOW,0,XSPECF5.,32,N,LF
X377F,1,1,1: Almost never/never,32,N,
X377F,2,2,2: A few times(much less than ha,32,N,
X377F,3,3,3: Sometime(about half the time),32,N,
X377F,4,4,4: Most times(much more than hal,32,N,
X377F,5,5,5: Almost always/always,32,N,
X377F,6,6,6: Did not penetrate partner,32,N,
X378F,.,.Z,XSPECF5.,32,N,F
X378F,LOW,0,XSPECF5.,32,N,LF
X378F,1,1,1: Almost never/never,32,N,
X378F,2,2,2: A few times(much less than ha,32,N,
X378F,3,3,3: Sometime(about half the time),32,N,
X378F,4,4,4: Most times(much more than hal,32,N,
X378F,5,5,5: Almost always/always,32,N,
X378F,6,6,6: No sexual activity,32,N,
X379F,.,.Z,XSPECF5.,32,N,F
X379F,LOW,0,XSPECF5.,32,N,LF
X379F,1,1,1: Almost never/never,32,N,
X379F,2,2,2: A few times(much less thatn h,32,N,
X379F,3,3,3: Sometime(about half the time),32,N,
X379F,4,4,4: Most times(much more than hal,32,N,
X379F,5,5,5: Almost always/always,32,N,
X379F,6,6,6: Did not attempt intercourse,32,N,
X37F,.,.Z,XSPECF5.,22,N,F
X37F,LOW,0,XSPECF5.,22,N,LF
X37F,1,1,1: 35 Hrs or more/wk,22,N,
X37F,2,2,2: Less than 35 hrs/wk,22,N,
X380F,.,.Z,XSPECF5.,32,N,F
X380F,LOW,0,XSPECF5.,32,N,LF
X380F,1,1,1: Almost never/never,32,N,
X380F,2,2,2: A few times(much less thatn h,32,N,
X380F,3,3,3: Sometime(about half the time),32,N,
X380F,4,4,4: Most times(much more than hal,32,N,
X380F,5,5,5: Almost always/always,32,N,
X380F,6,6,6: Did not penetrate partner,32,N,
X381F,.,.Z,XSPECF5.,32,N,F
X381F,LOW,0,XSPECF5.,32,N,LF
X381F,1,1,1: Almost never/never,32,N,
X381F,2,2,2: A few times(much less thatn h,32,N,
X381F,3,3,3: Sometime(about half the time),32,N,
X381F,4,4,4: Most times(much more than hal,32,N,
X381F,5,5,5: Almost always/always,32,N,
X381F,6,6,6: No sexual activity,32,N,
X382F,.,.Z,XSPECF5.,23,N,F
X382F,LOW,0,XSPECF5.,23,N,LF
X382F,1,1,1: Almost never/never,23,N,
X382F,2,2,2: A few times,23,N,
X382F,3,3,3: Sometimes,23,N,
X382F,4,4,4: Most times,23,N,
X382F,5,5,5: Almost always/always,23,N,
X383F,.,.Z,XSPECF5.,32,N,F
X383F,LOW,0,XSPECF5.,32,N,LF
X383F,1,1,1: As a result of a fall from a,32,N,
X383F,2,2,2: Because of a harder fall,32,N,
X383F,3,3,3: Or from a car accident or oth,32,N,
X383F,99,99,99: Other,32,N,
X384F,.,.Z,XSPECF5.,15,N,F
X384F,LOW,0,XSPECF5.,15,N,LF
X384F,1,1,1: Before noon,15,N,
X384F,2,2,2: Noon to 5 PM,15,N,
X384F,3,3,3: After 5 PM,15,N,
X385F,.,.Z,XSPECF5.,28,N,F
X385F,LOW,0,XSPECF5.,28,N,LF
X385F,1,1,1: Black or African American,28,N,
X385F,2,2,2: Asian,28,N,
X385F,3,3,3: White or Caucasian,28,N,
X385F,99,99,99: Other,28,N,
X386F,.,.Z,XSPECF5.,8,N,F
X386F,LOW,0,XSPECF5.,8,N,LF
X386F,1,1,1: Child,8,N,
X386F,2,2,2: Adult,8,N,
X387F,.,.Z,XSPECF5.,16,N,SF
X387F,LOW,0,XSPECF5.,16,N,SLF
X387F,0,0,0: Not Completed,16,N,S
X387F,1,1,1: Completed,16,N,S
X388F,.,.Z,XSPECF5.,32,N,F
X388F,LOW,0,XSPECF5.,32,N,LF
X388F,1,1,1: Continue more than 10 minutes,32,N,
X388F,2,2,2: Disappear in 10 minutes,32,N,
X389F,.,.Z,XSPECF5.,20,N,F
X389F,LOW,0,XSPECF5.,20,N,LF
X389F,1,1,1: Correct address,20,N,
X389F,2,2,2: Incorrect address,20,N,
X38F,.,.Z,XSPECF5.,32,N,F
X38F,LOW,0,XSPECF5.,32,N,LF
X38F,1,1,1: 6 Months ago or less,32,N,
X38F,2,2,"2: More than 6 months ago,but le",32,N,
X38F,3,3,"3: More than 1 year ago,but less",32,N,
X38F,4,4,"4: More than 2 years ago, but le",32,N,
X38F,5,5,5: 5 years ago or more,32,N,
X390F,.,.Z,XSPECF5.,8,N,F
X390F,LOW,0,XSPECF5.,8,N,LF
X390F,1,1,1: Day,8,N,
X390F,2,2,2: Week,8,N,
X390F,3,3,3: Month,8,N,
X390F,4,4,4: Year,8,N,
X391F,.,.Z,XSPECF5.,32,N,SF
X391F,LOW,0,XSPECF5.,32,N,SLF
X391F,-8,-8,-8: Don't Know,32,N,S
X391F,1,1,1: Deep inside the vagina,32,N,S
X391F,2,2,2: At the opening of the vagina,32,N,S
X391F,3,3,3: Both deep inside and at the o,32,N,S
X391F,99,99,99: Other,32,N,S
X392F,.,.Z,XSPECF5.,32,N,F
X392F,LOW,0,XSPECF5.,32,N,LF
X392F,1,1,1: Delighted,32,N,
X392F,2,2,2: Pleased,32,N,
X392F,3,3,3: Mostly satisfied,32,N,
X392F,4,4,"4: Mixed, about equally satisfie",32,N,
X392F,5,5,5: Mostly dissatisfied,32,N,
X392F,6,6,6: Unhappy,32,N,
X392F,7,7,7: Terrible,32,N,
X393F,.,.Z,XSPECF5.,21,N,F
X393F,LOW,0,XSPECF5.,21,N,LF
X393F,1,1,1: Dial-up,21,N,
X393F,2,2,2: Fiber Optic,21,N,
X393F,3,3,3: DSL,21,N,
X393F,4,4,4: Cable,21,N,
X393F,5,5,5: Satellite Wireless,21,N,
X393F,6,6,6: Other,21,N,
X394F,.,.Z,XSPECF5.,32,N,F
X394F,LOW,0,XSPECF5.,32,N,LF
X394F,1,1,1: Does not cause me any problem,32,N,
X394F,2,2,2: Causes me some very minor pro,32,N,
X394F,3,3,3: Causes me some minor problems,32,N,
X394F,4,4,4: Causes me (some) moderate pro,32,N,
X394F,5,5,5: Causes me severe problems,32,N,
X394F,6,6,6: Causes many severe problems,32,N,
X395F,.,.Z,XSPECF5.,27,N,F
X395F,LOW,0,XSPECF5.,27,N,LF
X395F,1,1,1: Door to door enumeration,27,N,
X395F,2,2,2: Resident list,27,N,
X396F,.,.Z,XSPECF5.,25,N,F
X396F,LOW,0,XSPECF5.,25,N,LF
X396F,1,1,1: Drops or a little more,25,N,
X396F,2,2,2: Small splashes,25,N,
X396F,3,3,3: Or more,25,N,
X397F,.,.Z,XSPECF5.,10,N,F
X397F,LOW,0,XSPECF5.,10,N,LF
X397F,1,1,1: ENGLISH,10,N,
X397F,2,2,2: SPANISH,10,N,
X398F,.,.Z,XSPECF5.,10,N,F
X398F,LOW,0,XSPECF5.,10,N,LF
X398F,1,1,1: English,10,N,
X398F,2,2,2: Spanish,10,N,
X399F,.,.Z,XSPECF5.,25,N,F
X399F,LOW,0,XSPECF5.,25,N,LF
X399F,1,1,1: Everyday,25,N,
X399F,2,2,2: 5-6 days a week,25,N,
X399F,3,3,3: 3-4 days a week,25,N,
X399F,4,4,4: 1-2 days a week,25,N,
X399F,5,5,5: Less often than weekly,25,N,
X39F,.,.Z,XSPECF5.,32,N,F
X39F,LOW,0,XSPECF5.,32,N,LF
X39F,1,1,1: 6 months or less,32,N,
X39F,2,2,"2: More than 6 months, less tha",32,N,
X39F,3,3,"3: More than a year, less than 2",32,N,
X39F,4,4,"4: More than 2 years, less than",32,N,
X39F,5,5,5: 5 years or more,32,N,
X3F,.,.Z,XSPECF5.,32,N,SF
X3F,LOW,0,XSPECF5.,32,N,SLF
X3F,0,0,0: Did not attempt vaginal penet,32,N,S
X3F,1,1,1: Very high,32,N,S
X3F,2,2,2: Most times,32,N,S
X3F,3,3,3: Sometimes,32,N,S
X3F,4,4,4: A few times,32,N,S
X3F,5,5,5: Almost never or never,32,N,S
X400F,.,.Z,XSPECF5.,12,N,F
X400F,LOW,0,XSPECF5.,12,N,LF
X400F,1,1,1: Excellent,12,N,
X400F,2,2,2: Very good,12,N,
X400F,3,3,3: Good,12,N,
X400F,4,4,4: Fair,12,N,
X400F,5,5,5: Poor,12,N,
X401F,.,.Z,XSPECF5.,32,N,F
X401F,LOW,0,XSPECF5.,32,N,LF
X401F,1,1,1: Extremely difficult or Imposs,32,N,
X401F,2,2,2: Very difficult,32,N,
X401F,3,3,3: Difficult,32,N,
X401F,4,4,4: Slightly difficult,32,N,
X401F,5,5,5: Not difficult,32,N,
X401F,6,6,6: No sexual activity,32,N,
X402F,.,.Z,XSPECF5.,32,N,F
X402F,LOW,0,XSPECF5.,32,N,LF
X402F,1,1,1: Extremely difficult or imposs,32,N,
X402F,2,2,2: Very difficult,32,N,
X402F,3,3,3: Difficult,32,N,
X402F,4,4,4: Slightly difficult,32,N,
X402F,5,5,5: Not difficult,32,N,
X403F,.,.Z,XSPECF5.,22,N,F
X403F,LOW,0,XSPECF5.,22,N,LF
X403F,1,1,1: Extremely difficult,22,N,
X403F,2,2,2: Very difficult,22,N,
X403F,3,3,3: Difficult,22,N,
X403F,4,4,4: Slightly difficult,22,N,
X403F,5,5,5: Not difficult,22,N,
X404F,.,.Z,XSPECF5.,30,N,F
X404F,LOW,0,XSPECF5.,30,N,LF
X404F,1,1,1: Extremely difficult,30,N,
X404F,2,2,2: Very difficult,30,N,
X404F,3,3,3: Difficult,30,N,
X404F,4,4,4: Slightly difficult,30,N,
X404F,5,5,5: Not difficult,30,N,
X404F,6,6,6: Did not attempt intercourse,30,N,
X405F,.,.Z,XSPECF5.,32,N,F
X405F,LOW,0,XSPECF5.,32,N,LF
X405F,1,1,1: Extremely unimportant,32,N,
X405F,2,2,2: Unimportant,32,N,
X405F,3,3,"3: Neither un-important, nor imp",32,N,
X405F,4,4,4: Important,32,N,
X405F,5,5,5: Extremely important,32,N,
X406F,.,.Z,XSPECF5.,8,N,F
X406F,LOW,0,XSPECF5.,8,N,LF
X406F,1,1,1: FU 1,8,N,
X407F,.,.Z,XSPECF5.,21,N,F
X407F,LOW,0,XSPECF5.,21,N,LF
X407F,1,1,1: Have never had sex,21,N,
X407F,2,2,2: Only with men,21,N,
X407F,3,3,3: Mosty with men,21,N,
X407F,4,4,4: Both women and men,21,N,
X407F,5,5,5: Mostly with women,21,N,
X407F,6,6,6: Only with women,21,N,
X408F,.,.Z,XSPECF5.,21,N,F
X408F,LOW,0,XSPECF5.,21,N,LF
X408F,1,1,1: Have never had sex,21,N,
X408F,2,2,2: Only with women,21,N,
X408F,3,3,3: Mostly with women,21,N,
X408F,4,4,4: Both women and men,21,N,
X408F,5,5,5: Mostly with men,21,N,
X408F,6,6,6: Only with men,21,N,
X409F,.,.Z,XSPECF5.,21,N,F
X409F,LOW,0,XSPECF5.,21,N,LF
X409F,1,1,1: Have never had sex,21,N,
X409F,2,2,2: Only with women,21,N,
X409F,3,3,3: Mosty with women,21,N,
X409F,4,4,4: Both women and men,21,N,
X409F,5,5,5: Mostly with men,21,N,
X409F,6,6,6: Only with men,21,N,
X40F,.,.Z,XSPECF5.,32,N,F
X40F,LOW,0,XSPECF5.,32,N,LF
X40F,1,1,1: 6 months or less,32,N,
X40F,2,2,"2: More than 6 months, less than",32,N,
X40F,3,3,"3: More than 1 year, less than 2",32,N,
X40F,4,4,"4: More than 2 years, less than",32,N,
X40F,5,5,5: 5 years or more,32,N,
X410F,.,.Z,XSPECF5.,15,N,F
X410F,LOW,0,XSPECF5.,15,N,LF
X410F,1,1,1: Heterosexual,15,N,
X410F,2,2,2: Gay,15,N,
X410F,3,3,3: Bisexual,15,N,
X410F,4,4,4: Asexual,15,N,
X410F,5,5,5: Other,15,N,
X411F,.,.Z,XSPECF5.,15,N,F
X411F,LOW,0,XSPECF5.,15,N,LF
X411F,1,1,1: Heterosexual,15,N,
X411F,2,2,2: Lesbian/Gay,15,N,
X411F,3,3,3: Bisexual,15,N,
X411F,4,4,4: Asexual,15,N,
X411F,5,5,5: Other,15,N,
X412F,.,.Z,XSPECF5.,18,N,F
X412F,LOW,0,XSPECF5.,18,N,LF
X412F,1,1,1: Home,18,N,
X412F,2,2,2: NERI,18,N,
X412F,99,99,99: Other location,18,N,
X413F,.,.Z,XSPECF5.,28,N,F
X413F,LOW,0,XSPECF5.,28,N,LF
X413F,1,1,1: I do not have the symptom,28,N,
X413F,2,2,2: Rarely,28,N,
X413F,3,3,3: A few times,28,N,
X413F,4,4,4: Fairly often,28,N,
X413F,5,5,5: Usually,28,N,
X413F,6,6,6: Almost always,28,N,
X414F,.,.Z,XSPECF5.,12,N,F
X414F,LOW,0,XSPECF5.,12,N,LF
X414F,1,1,1: IN-PERSON,12,N,
X414F,2,2,2: TELEPHONE,12,N,
X415F,.,.Z,XSPECF5.,12,N,F
X415F,LOW,0,XSPECF5.,12,N,LF
X415F,1,1,1: In-Person,12,N,
X415F,2,2,2: Telephone,12,N,
X416F,.,.Z,XSPECF5.,10,N,F
X416F,LOW,0,XSPECF5.,10,N,LF
X416F,1,1,1: In-home,10,N,
X416F,2,2,2: Other,10,N,
X417F,.,.Z,XSPECF5.,12,N,F
X417F,LOW,0,XSPECF5.,12,N,LF
X417F,1,1,1: In-person,12,N,
X417F,2,2,2: Telephone,12,N,
X417F,3,3,3: Mixed,12,N,
X418F,.,.Z,XSPECF5.,14,N,F
X418F,LOW,0,XSPECF5.,14,N,LF
X418F,1,1,1: Increased,14,N,
X418F,2,2,2: Decreased,14,N,
X418F,3,3,3: Not changed,14,N,
X419F,.,.Z,XSPECF5.,8,N,F
X419F,LOW,0,XSPECF5.,8,N,LF
X419F,1,1,1: Lbs,8,N,
X419F,2,2,2: Kgs,8,N,
X41F,.,.Z,XSPECF5.,14,N,F
X41F,LOW,0,XSPECF5.,14,N,LF
X41F,1,1,1: <3 months,14,N,
X41F,2,2,2: 3-6 months,14,N,
X41F,3,3,3: 7-12 months,14,N,
X41F,4,4,4: 1-5 years,14,N,
X41F,5,5,5: 6+ years,14,N,
X420F,.,.Z,XSPECF5.,8,N,F
X420F,LOW,0,XSPECF5.,8,N,LF
X420F,1,1,1: Left,8,N,
X420F,2,2,2: Right,8,N,
X421F,.,.Z,XSPECF5.,21,N,SF
X421F,LOW,0,XSPECF5.,21,N,SLF
X421F,-8,-8,-8: DON'T KNOW,21,N,S
X421F,-7,-7,-7: REFUSED,21,N,S
X421F,1,1,"1: Less than $5,000",21,N,S
X421F,2,2,"2: $5,000-$9,999",21,N,S
X421F,3,3,"3: $10,000-$19,999",21,N,S
X421F,4,4,"4: $20,000-$29,999",21,N,S
X421F,5,5,"5: $30,000-$39,999",21,N,S
X421F,6,6,"6: $40,000-$49,999",21,N,S
X421F,7,7,"7: $50,000-$59,999",21,N,S
X421F,8,8,"8: $60,000-$69,000",21,N,S
X421F,9,9,"9: $70,000-$79,999",21,N,S
X421F,10,10,"10: $80,000-$89,999",21,N,S
X421F,11,11,"11: $90,000-$99,999",21,N,S
X421F,12,12,"12: $100,000-$109,999",21,N,S
X421F,13,13,"13: $110,000-$119,999",21,N,S
X421F,14,14,"14: $120,000 or more",21,N,S
X422F,.,.Z,XSPECF5.,26,N,F
X422F,LOW,0,XSPECF5.,26,N,LF
X422F,1,1,1: Less than 1 hour,26,N,
X422F,2,2,2: 1 but less than 2 hours,26,N,
X422F,3,3,3: 2-4 hours,26,N,
X422F,4,4,4: More than 4 hours,26,N,
X423F,.,.Z,XSPECF5.,31,N,F
X423F,LOW,0,XSPECF5.,31,N,LF
X423F,1,1,1: Less than 3 months,31,N,
X423F,2,2,2: 3 to less than 6 months,31,N,
X423F,3,3,3: 6 to less than 12 months,31,N,
X423F,4,4,4: 1 years to less than 5 years,31,N,
X423F,5,5,5: 5 years or more,31,N,
X424F,.,.Z,XSPECF5.,31,N,F
X424F,LOW,0,XSPECF5.,31,N,LF
X424F,1,1,1: Less than 3 months,31,N,
X424F,2,2,"2: More than 3, but less than 6",31,N,
X424F,3,3,"3: More than 6 months, but less",31,N,
X424F,4,4,4: A year or longer,31,N,
X425F,.,.Z,XSPECF5.,31,N,F
X425F,LOW,0,XSPECF5.,31,N,LF
X425F,1,1,1: Less than 3 months,31,N,
X425F,2,2,"2: More than 3, but less than 6",31,N,
X425F,3,3,"3: More than 6, but less than a",31,N,
X425F,4,4,4: A year or longer,31,N,
X426F,.,.Z,XSPECF5.,32,N,F
X426F,LOW,0,XSPECF5.,32,N,LF
X426F,1,1,1: Less than 8th grade,32,N,
X426F,2,2,2: 8th grade,32,N,
X426F,3,3,3: 9th through 11th grade,32,N,
X426F,4,4,4: High school diploma/GED,32,N,
X426F,5,5,5: Technical training,32,N,
X426F,6,6,6: Associate degree,32,N,
X426F,7,7,7: Bachelors degree,32,N,
X426F,8,8,8: Master degree,32,N,
