FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
TRFSANS4_,4,4,Mostly False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TRFSANS4_,5,5,Definitely False,1,40,16,16,1E-12,,0,,0,N,N,N,,,,,
TUMOR,1,1,Liver tumor,1,40,11,11,1E-12,,0,,0,N,N,N,,,,,
UNSURE,1,1,Do not know/unsure,1,40,18,18,1E-12,,0,,0,N,N,N,,,,,
URINSCRN,1,1,Date of result,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
URINSCRN,97,97,Not done,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
URINTOX,0,0,Negative,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
URINTOX,1,1,Positive,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
URINUNK,1,1,Date,1,40,7,7,1E-12,,0,,0,N,N,N,,,,,
URINUNK,99,99,Unknown,1,40,7,7,1E-12,,0,,0,N,N,N,,,,,
URNSAMP,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
URNSAMP,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
URTXNK,99,99,Unknown,1,40,7,7,1E-12,,0,,0,N,N,N,,,,,
URTXSCR,0,0,Negative,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
URTXSCR,1,1,Positive,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
URTXYN,1,1,Date of result,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
URTXYN,97,97,Not done,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
VARCIBLD,1,1,Variceal bleeding,1,40,17,17,1E-12,,0,,0,N,N,N,,,,,
VARCIES,1,1,Intra-abdominal varices,1,40,23,23,1E-12,,0,,0,N,N,N,,,,,
VENOCCLU,0,0,Absent,1,40,7,7,1E-12,,0,,0,N,N,N,,,,,
VENOCCLU,1,1,Present,1,40,7,7,1E-12,,0,,0,N,N,N,,,,,
WBC,1,1,Yes,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
WBC,97,97,Not done,1,40,8,8,1E-12,,0,,0,N,N,N,,,,,
WBCUNIT,1,1,count/HPF,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
WBCUNIT,2,2,uL,1,40,9,9,1E-12,,0,,0,N,N,N,,,,,
WBCVALU,2,2,10^9/L OR 10^3/mm^3,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
WBCVALU,8,8,uL,1,40,19,19,1E-12,,0,,0,N,N,N,,,,,
WBCYN,1,1,Yes,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
WBCYN,2,2,Not Reported,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
WBCYN,97,97,Not done,1,40,12,12,1E-12,,0,,0,N,N,N,,,,,
WGHT,1,1,Current Weight,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
WGHT,99,99,Unknown,1,40,14,14,1E-12,,0,,0,N,N,N,,,,,
WGUNIT,1,1,kg,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WGUNIT,2,2,lbs,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WGUNIT1_,1,1,kg,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WGUNIT1_,2,2,lbs,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WHITE,1,1,White,1,40,5,5,1E-12,,0,,0,N,N,N,,,,,
WINEY,1,1,Wine %,1,40,6,6,1E-12,,0,,0,N,N,N,,,,,
WORKANS1_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS1_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS2_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS2_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS3_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS3_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS4_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS4_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS5_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS5_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS6_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS6_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS7_,0,0,No,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WORKANS7_,1,1,Yes,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WST,1,1,Current Waist Circumference,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
WST,99,99,Unknown,1,40,27,27,1E-12,,0,,0,N,N,N,,,,,
WSUNIT,1,1,cm,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
WSUNIT,2,2,in,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
WSUNIT1_,1,1,cm,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
WSUNIT1_,2,2,in,1,40,2,2,1E-12,,0,,0,N,N,N,,,,,
WTUN,1,1,kg,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
WTUN,2,2,lbs,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
ZYES,1,1,YES,1,40,3,3,1E-12,,0,,0,N,N,N,,,,,
